Mandala,Sukta,Rishis,Devatas,Categories,Verse,Meter,Verse_DEV,Verse_IAST,Word_Index,Word_DEV,Word_IAST,Syllable_Index,Syllable_DEV,Syllable_IAST,Syllable_Onset,Syllable_Nucleus,Syllable_Coda,Syllable_Weight,Syllable_Swaras,Syllable_IAST_Letters,Letter_Index,Letter_Value,Letter_HasSwara,Letter_SwaraType,Letter_PhonemeClass,Letter_VowelLength,Letter_IAST_Index,Letter_IAST_Value,Letter_IAST_PhonemeClass,Letter_IAST_VowelLength
0,0,"","","",2,"No Meter Detected"," अग्निः पूर्वेभिर्र्षिभिरीड्यो नूतनैरुत | स देवानेह वक्षति ||"," aghniḥ pūrvebhirṛṣibhirīḍyo nūtanairuta | sa devāneha vakṣati ||",4,"देवानेह","devāneha",0,"ददवनह","de","द","द","वनह","heavy","udatta","de",0,"द",false,"udatta","Dental","None",0,"d","Dental","None"
0,0,"","","",2,"No Meter Detected"," अग्निः पूर्वेभिर्र्षिभिरीड्यो नूतनैरुत | स देवानेह वक्षति ||"," aghniḥ pūrvebhirṛṣibhirīḍyo nūtanairuta | sa devāneha vakṣati ||",4,"देवानेह","devāneha",0,"ददवनह","de","द","द","वनह","heavy","udatta","de",1,"द",false,"udatta","Dental","None",1,"e","Vowel","Long"
0,0,"","","",2,"No Meter Detected"," अग्निः पूर्वेभिर्र्षिभिरीड्यो नूतनैरुत | स देवानेह वक्षति ||"," aghniḥ pūrvebhirṛṣibhirīḍyo nūtanairuta | sa devāneha vakṣati ||",4,"देवानेह","devāneha",0,"ददवनह","de","द","द","वनह","heavy","udatta","de",2,"व",false,"udatta","Semivowel","None",,"","",""
0,0,"","","",2,"No Meter Detected"," अग्निः पूर्वेभिर्र्षिभिरीड्यो नूतनैरुत | स देवानेह वक्षति ||"," aghniḥ pūrvebhirṛṣibhirīḍyo nūtanairuta | sa devāneha vakṣati ||",4,"देवानेह","devāneha",0,"ददवनह","de","द","द","वनह","heavy","udatta","de",3,"न",false,"udatta","Nasal","None",,"","",""
0,0,"","","",2,"No Meter Detected"," अग्निः पूर्वेभिर्र्षिभिरीड्यो नूतनैरुत | स देवानेह वक्षति ||"," aghniḥ pūrvebhirṛṣibhirīḍyo nūtanairuta | sa devāneha vakṣati ||",4,"देवानेह","devāneha",0,"ददवनह","de","द","द","वनह","heavy","udatta","de",4,"ह",false,"udatta","Aspirate","None",,"","",""
0,0,"","","",2,"No Meter Detected"," अग्निः पूर्वेभिर्र्षिभिरीड्यो नूतनैरुत | स देवानेह वक्षति ||"," aghniḥ pūrvebhirṛṣibhirīḍyo nūtanairuta | sa devāneha vakṣati ||",5,"वक्षति","vakṣati",0,"ववकष","va","व","व","कष","heavy","udatta","va",0,"व",false,"udatta","Semivowel","None",0,"v","Semivowel","None"
0,0,"","","",2,"No Meter Detected"," अग्निः पूर्वेभिर्र्षिभिरीड्यो नूतनैरुत | स देवानेह वक्षति ||"," aghniḥ pūrvebhirṛṣibhirīḍyo nūtanairuta | sa devāneha vakṣati ||",5,"वक्षति","vakṣati",0,"ववकष","va","व","व","कष","heavy","udatta","va",1,"व",false,"udatta","Semivowel","None",1,"a","Vowel","Short"
0,0,"","","",2,"No Meter Detected"," अग्निः पूर्वेभिर्र्षिभिरीड्यो नूतनैरुत | स देवानेह वक्षति ||"," aghniḥ pūrvebhirṛṣibhirīḍyo nūtanairuta | sa devāneha vakṣati ||",5,"वक्षति","vakṣati",0,"ववकष","va","व","व","कष","heavy","udatta","va",2,"क",false,"udatta","Velar","None",,"","",""
0,0,"","","",2,"No Meter Detected"," अग्निः पूर्वेभिर्र्षिभिरीड्यो नूतनैरुत | स देवानेह वक्षति ||"," aghniḥ pūrvebhirṛṣibhirīḍyo nūtanairuta | sa devāneha vakṣati ||",5,"वक्षति","vakṣati",0,"ववकष","va","व","व","कष","heavy","udatta","va",3,"ष",false,"udatta","Sibilant","None",,"","",""
0,0,"","","",2,"No Meter Detected"," अग्निः पूर्वेभिर्र्षिभिरीड्यो नूतनैरुत | स देवानेह वक्षति ||"," aghniḥ pūrvebhirṛṣibhirīḍyo nūtanairuta | sa devāneha vakṣati ||",5,"वक्षति","vakṣati",1,"तत","kṣa","त","त","","light","udatta","kṣa",0,"त",false,"udatta","Dental","None",0,"k","Velar","None"
0,0,"","","",2,"No Meter Detected"," अग्निः पूर्वेभिर्र्षिभिरीड्यो नूतनैरुत | स देवानेह वक्षति ||"," aghniḥ pūrvebhirṛṣibhirīḍyo nūtanairuta | sa devāneha vakṣati ||",5,"वक्षति","vakṣati",1,"तत","kṣa","त","त","","light","udatta","kṣa",1,"त",false,"udatta","Dental","None",1,"ṣ","Sibilant","None"
0,0,"","","",2,"No Meter Detected"," अग्निः पूर्वेभिर्र्षिभिरीड्यो नूतनैरुत | स देवानेह वक्षति ||"," aghniḥ pūrvebhirṛṣibhirīḍyo nūtanairuta | sa devāneha vakṣati ||",5,"वक्षति","vakṣati",1,"तत","kṣa","त","त","","light","udatta","kṣa","","","","","","",2,"a","Vowel","Short"
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",0,"अग्निना","agninā",0,"अगनन","a","","अ","गनन","heavy","udatta","a",0,"अ",false,"udatta","Vowel","Short",0,"a","Vowel","Short"
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",0,"अग्निना","agninā",0,"अगनन","a","","अ","गनन","heavy","udatta","a",1,"ग",false,"udatta","Velar","None",,"","",""
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",0,"अग्निना","agninā",0,"अगनन","a","","अ","गनन","heavy","udatta","a",2,"न",false,"udatta","Nasal","None",,"","",""
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",0,"अग्निना","agninā",0,"अगनन","a","","अ","गनन","heavy","udatta","a",3,"न",false,"udatta","Nasal","None",,"","",""
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",1,"रयिमश्नवत्पोषमेव","rayimaśnavat",0,"ररयम","ra","र","र","यम","heavy","udatta","ra",0,"र",false,"udatta","Liquid","None",0,"r","Liquid","None"
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",1,"रयिमश्नवत्पोषमेव","rayimaśnavat",0,"ररयम","ra","र","र","यम","heavy","udatta","ra",1,"र",false,"udatta","Liquid","None",1,"a","Vowel","Short"
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",1,"रयिमश्नवत्पोषमेव","rayimaśnavat",0,"ररयम","ra","र","र","यम","heavy","udatta","ra",2,"य",false,"udatta","Semivowel","None",,"","",""
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",1,"रयिमश्नवत्पोषमेव","rayimaśnavat",0,"ररयम","ra","र","र","यम","heavy","udatta","ra",3,"म",false,"udatta","Nasal","None",,"","",""
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",1,"रयिमश्नवत्पोषमेव","rayimaśnavat",1,"शननव","yi","शन","न","व","heavy","udatta","yi",0,"श",false,"udatta","Sibilant","None",0,"y","Semivowel","None"
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",1,"रयिमश्नवत्पोषमेव","rayimaśnavat",1,"शननव","yi","शन","न","व","heavy","udatta","yi",1,"न",false,"udatta","Nasal","None",1,"i","Vowel","Short"
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",1,"रयिमश्नवत्पोषमेव","rayimaśnavat",1,"शननव","yi","शन","न","व","heavy","udatta","yi",2,"न",false,"udatta","Nasal","None",,"","",""
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",1,"रयिमश्नवत्पोषमेव","rayimaśnavat",1,"शननव","yi","शन","न","व","heavy","udatta","yi",3,"व",false,"udatta","Semivowel","None",,"","",""
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",1,"रयिमश्नवत्पोषमेव","rayimaśnavat",2,"तपपष","ma","तप","प","ष","heavy","udatta","ma",0,"त",false,"udatta","Dental","None",0,"m","Nasal","None"
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",1,"रयिमश्नवत्पोषमेव","rayimaśnavat",2,"तपपष","ma","तप","प","ष","heavy","udatta","ma",1,"प",false,"udatta","Labial","None",1,"a","Vowel","Short"
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",1,"रयिमश्नवत्पोषमेव","rayimaśnavat",2,"तपपष","ma","तप","प","ष","heavy","udatta","ma",2,"प",false,"udatta","Labial","None",,"","",""
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",1,"रयिमश्नवत्पोषमेव","rayimaśnavat",2,"तपपष","ma","तप","प","ष","heavy","udatta","ma",3,"ष",false,"udatta","Sibilant","None",,"","",""
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",1,"रयिमश्नवत्पोषमेव","rayimaśnavat",3,"ममव","śna","म","म","व","heavy","udatta","śna",0,"म",false,"udatta","Nasal","None",0,"ś","Sibilant","None"
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",1,"रयिमश्नवत्पोषमेव","rayimaśnavat",3,"ममव","śna","म","म","व","heavy","udatta","śna",1,"म",false,"udatta","Nasal","None",1,"n","Nasal","None"
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",1,"रयिमश्नवत्पोषमेव","rayimaśnavat",3,"ममव","śna","म","म","व","heavy","udatta","śna",2,"व",false,"udatta","Semivowel","None",2,"a","Vowel","Short"
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",2,"दिवेदिवे","poṣam",0,"ददवदव","po","द","द","वदव","heavy","udatta","po",0,"द",false,"udatta","Dental","None",0,"p","Labial","None"
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",2,"दिवेदिवे","poṣam",0,"ददवदव","po","द","द","वदव","heavy","udatta","po",1,"द",false,"udatta","Dental","None",1,"o","Vowel","Long"
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",2,"दिवेदिवे","poṣam",0,"ददवदव","po","द","द","वदव","heavy","udatta","po",2,"व",false,"udatta","Semivowel","None",,"","",""
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",2,"दिवेदिवे","poṣam",0,"ददवदव","po","द","द","वदव","heavy","udatta","po",3,"द",false,"udatta","Dental","None",,"","",""
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",2,"दिवेदिवे","poṣam",0,"ददवदव","po","द","द","वदव","heavy","udatta","po",4,"व",false,"udatta","Semivowel","None",,"","",""
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",3,"यशसं","eva",0,"ययश","e","य","य","श","heavy","udatta","e",0,"य",false,"udatta","Semivowel","None",0,"e","Vowel","Long"
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",3,"यशसं","eva",0,"ययश","e","य","य","श","heavy","udatta","e",1,"य",false,"udatta","Semivowel","None",,"","",""
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",3,"यशसं","eva",0,"ययश","e","य","य","श","heavy","udatta","e",2,"श",false,"udatta","Sibilant","None",,"","",""
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",3,"यशसं","eva",1,"ससं","va","स","स","ं","heavy","udatta","va",0,"स",false,"udatta","Sibilant","None",0,"v","Semivowel","None"
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",3,"यशसं","eva",1,"ससं","va","स","स","ं","heavy","udatta","va",1,"स",false,"udatta","Sibilant","None",1,"a","Vowel","Short"
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",3,"यशसं","eva",1,"ससं","va","स","स","ं","heavy","udatta","va",2,"ं",false,"udatta","Nasal","None",,"","",""
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",4,"वीरवत्तमम्","divedive",0,"ववर","di","व","व","र","heavy","udatta","di",0,"व",false,"udatta","Semivowel","None",0,"d","Dental","None"
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",4,"वीरवत्तमम्","divedive",0,"ववर","di","व","व","र","heavy","udatta","di",1,"व",false,"udatta","Semivowel","None",1,"i","Vowel","Short"
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",4,"वीरवत्तमम्","divedive",0,"ववर","di","व","व","र","heavy","udatta","di",2,"र",false,"udatta","Liquid","None",,"","",""
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",4,"वीरवत्तमम्","divedive",1,"ववतत","ve","व","व","तत","heavy","udatta","ve",0,"व",false,"udatta","Semivowel","None",0,"v","Semivowel","None"
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",4,"वीरवत्तमम्","divedive",1,"ववतत","ve","व","व","तत","heavy","udatta","ve",1,"व",false,"udatta","Semivowel","None",1,"e","Vowel","Long"
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",4,"वीरवत्तमम्","divedive",1,"ववतत","ve","व","व","तत","heavy","udatta","ve",2,"त",false,"udatta","Dental","None",,"","",""
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",4,"वीरवत्तमम्","divedive",1,"ववतत","ve","व","व","तत","heavy","udatta","ve",3,"त",false,"udatta","Dental","None",,"","",""
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",4,"वीरवत्तमम्","divedive",2,"ममम","di","म","म","म","heavy","udatta","di",0,"म",false,"udatta","Nasal","None",0,"d","Dental","None"
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",4,"वीरवत्तमम्","divedive",2,"ममम","di","म","म","म","heavy","udatta","di",1,"म",false,"udatta","Nasal","None",1,"i","Vowel","Short"
0,0,"","","",3,"Gayatri"," अग्निना रयिमश्नवत्पोषमेव दिवेदिवे । यशसं वीरवत्तमम् ॥"," agninā rayim aśnavat poṣam eva divedive | yaśasaṃ vīravattamam ||",4,"वीरवत्तमम्","divedive",2,"ममम","di","म","म","म","heavy","udatta","di",2,"म",false,"udatta","Nasal","None",,"","",""
0,0,"","","",4,"Gayatri"," अग्ने यं यज्ञमध्वरं विश्वतः परिभूरसि । स इद्देवेषु गच्छति ॥"," agne yaṃ yajñam adhvaraṃ viśvataḥ paribhūr asi | sa id deveṣu gacchati ||",0,"अग्ने","agne",0,"अगन","a","","अ","गन","heavy","udatta","a",0,"अ",false,"udatta","Vowel","Short",0,"a","Vowel","Short"
0,0,"","","",4,"Gayatri"," अग्ने यं यज्ञमध्वरं विश्वतः परिभूरसि । स इद्देवेषु गच्छति ॥"," agne yaṃ yajñam adhvaraṃ viśvataḥ paribhūr asi | sa id deveṣu gacchati ||",0,"अग्ने","agne",0,"अगन","a","","अ","गन","heavy","udatta","a",1,"ग",false,"udatta","Velar","None",,"","",""
0,0,"","","",4,"Gayatri"," अग्ने यं यज्ञमध्वरं विश्वतः परिभूरसि । स इद्देवेषु गच्छति ॥"," agne yaṃ yajñam adhvaraṃ viśvataḥ paribhūr asi | sa id deveṣu gacchati ||",0,"अग्ने","agne",0,"अगन","a","","अ","गन","heavy","udatta","a",2,"न",false,"udatta","Nasal","None",,"","",""
0,0,"","","",4,"Gayatri"," अग्ने यं यज्ञमध्वरं विश्वतः परिभूरसि । स इद्देवेषु गच्छति ॥"," agne yaṃ yajñam adhvaraṃ viśvataḥ paribhūr asi | sa id deveṣu gacchati ||",1,"यं","yaṃ",0,"ययं","yaṃ","य","य","ं","heavy","udatta","yaṃ",0,"य",false,"udatta","Semivowel","None",0,"y","Semivowel","None"
0,0,"","","",4,"Gayatri"," अग्ने यं यज्ञमध्वरं विश्वतः परिभूरसि । स इद्देवेषु गच्छति ॥"," agne yaṃ yajñam adhvaraṃ viśvataḥ paribhūr asi | sa id deveṣu gacchati ||",1,"यं","yaṃ",0,"ययं","yaṃ","य","य","ं","heavy","udatta","yaṃ",1,"य",false,"udatta","Semivowel","None",1,"a","Vowel","Short"
0,0,"","","",4,"Gayatri"," अग्ने यं यज्ञमध्वरं विश्वतः परिभूरसि । स इद्देवेषु गच्छति ॥"," agne yaṃ yajñam adhvaraṃ viśvataḥ paribhūr asi | sa id deveṣu gacchati ||",1,"यं","yaṃ",0,"ययं","yaṃ","य","य","ं","heavy","udatta","yaṃ",2,"ं",false,"udatta","Nasal","None",2,"ṃ","Nasal","None"
0,0,"","","",4,"Gayatri"," अग्ने यं यज्ञमध्वरं विश्वतः परिभूरसि । स इद्देवेषु गच्छति ॥"," agne yaṃ yajñam adhvaraṃ viśvataḥ paribhūr asi | sa id deveṣu gacchati ||",2,"यज्ञमध्वरं","yajñamadhvaraṃ",0,"ययजञ","ya","य","य","जञ","heavy","udatta","ya",0,"य",false,"udatta","Semivowel","None",0,"y","Semivowel","None"
0,0,"","","",4,"Gayatri"," अग्ने यं यज्ञमध्वरं विश्वतः परिभूरसि । स इद्देवेषु गच्छति ॥"," agne yaṃ yajñam adhvaraṃ viśvataḥ paribhūr asi | sa id deveṣu gacchati ||",2,"यज्ञमध्वरं","yajñamadhvaraṃ",0,"ययजञ","ya","य","य","जञ","heavy","udatta","ya",1,"य",false,"udatta","Semivowel","None",1,"a","Vowel","Short"
0,0,"","","",4,"Gayatri"," अग्ने यं यज्ञमध्वरं विश्वतः परिभूरसि । स इद्देवेषु गच्छति ॥"," agne yaṃ yajñam adhvaraṃ viśvataḥ paribhūr asi | sa id deveṣu gacchati ||",2,"यज्ञमध्वरं","yajñamadhvaraṃ",0,"ययजञ","ya","य","य","जञ","heavy","udatta","ya",2,"ज",false,"udatta","Palatal","None",,"","",""
0,0,"","","",4,"Gayatri"," अग्ने यं यज्ञमध्वरं विश्वतः परिभूरसि । स इद्देवेषु गच्छति ॥"," agne yaṃ yajñam adhvaraṃ viśvataḥ paribhūr asi | sa id deveṣu gacchati ||",2,"यज्ञमध्वरं","yajñamadhvaraṃ",0,"ययजञ","ya","य","य","जञ","heavy","udatta","ya",3,"ञ",false,"udatta","Nasal","None",,"","",""
0,0,"","","",4,"Gayatri"," अग्ने यं यज्ञमध्वरं विश्वतः परिभूरसि । स इद्देवेषु गच्छति ॥"," agne yaṃ yajñam adhvaraṃ viśvataḥ paribhūr asi | sa id deveṣu gacchati ||",2,"यज्ञमध्वरं","yajñamadhvaraṃ",1,"ममधव","jña","म","म","धव","heavy","udatta","jña",0,"म",false,"udatta","Nasal","None",0,"j","Palatal","None"
0,0,"","","",4,"Gayatri"," अग्ने यं यज्ञमध्वरं विश्वतः परिभूरसि । स इद्देवेषु गच्छति ॥"," agne yaṃ yajñam adhvaraṃ viśvataḥ paribhūr asi | sa id deveṣu gacchati ||",2,"यज्ञमध्वरं","yajñamadhvaraṃ",1,"ममधव","jña","म","म","धव","heavy","udatta","jña",1,"म",false,"udatta","Nasal","None",1,"ñ","Nasal","None"
0,0,"","","",4,"Gayatri"," अग्ने यं यज्ञमध्वरं विश्वतः परिभूरसि । स इद्देवेषु गच्छति ॥"," agne yaṃ yajñam adhvaraṃ viśvataḥ paribhūr asi | sa id deveṣu gacchati ||",2,"यज्ञमध्वरं","yajñamadhvaraṃ",1,"ममधव","jña","म","म","धव","heavy","udatta","jña",2,"ध",false,"udatta","Dental","None",2,"a","Vowel","Short"
0,0,"","","",4,"Gayatri"," अग्ने यं यज्ञमध्वरं विश्वतः परिभूरसि । स इद्देवेषु गच्छति ॥"," agne yaṃ yajñam adhvaraṃ viśvataḥ paribhūr asi | sa id deveṣu gacchati ||",2,"यज्ञमध्वरं","yajñamadhvaraṃ",1,"ममधव","jña","म","म","धव","heavy","udatta","jña",3,"व",false,"udatta","Semivowel","None",,"","",""
0,0,"","","",4,"Gayatri"," अग्ने यं यज्ञमध्वरं विश्वतः परिभूरसि । स इद्देवेषु गच्छति ॥"," agne yaṃ yajñam adhvaraṃ viśvataḥ paribhūr asi | sa id deveṣu gacchati ||",2,"यज्ञमध्वरं","yajñamadhvaraṃ",2,"ररं","ma","र","र","ं","heavy","udatta","ma",0,"र",false,"udatta","Liquid","None",0,"m","Nasal","None"
0,0,"","","",4,"Gayatri"," अग्ने यं यज्ञमध्वरं विश्वतः परिभूरसि । स इद्देवेषु गच्छति ॥"," agne yaṃ yajñam adhvaraṃ viśvataḥ paribhūr asi | sa id deveṣu gacchati ||",2,"यज्ञमध्वरं","yajñamadhvaraṃ",2,"ररं","ma","र","र","ं","heavy","udatta","ma",1,"र",false,"udatta","Liquid","None",1,"a","Vowel","Short"
0,0,"","","",4,"Gayatri"," अग्ने यं यज्ञमध्वरं विश्वतः परिभूरसि । स इद्देवेषु गच्छति ॥"," agne yaṃ yajñam adhvaraṃ viśvataḥ paribhūr asi | sa id deveṣu gacchati ||",2,"यज्ञमध्वरं","yajñamadhvaraṃ",2,"ररं","ma","र","र","ं","heavy","udatta","ma",2,"ं",false,"udatta","Nasal","None",,"","",""
0,0,"","","",4,"Gayatri"," अग्ने यं यज्ञमध्वरं विश्वतः परिभूरसि । स इद्देवेषु गच्छति ॥"," agne yaṃ yajñam adhvaraṃ viśvataḥ paribhūr asi | sa id deveṣu gacchati ||",3,"विश्वतः","viśvataḥ",0,"ववशव","vi","व","व","शव","heavy","udatta","vi",0,"व",false,"udatta","Semivowel","None",0,"v","Semivowel","None"
0,0,"","","",4,"Gayatri"," अग्ने यं यज्ञमध्वरं विश्वतः परिभूरसि । स इद्देवेषु गच्छति ॥"," agne yaṃ yajñam adhvaraṃ viśvataḥ paribhūr asi | sa id deveṣu gacchati ||",3,"विश्वतः","viśvataḥ",0,"ववशव","vi","व","व","शव","heavy","udatta","vi",1,"व",false,"udatta","Semivowel","None",1,"i","Vowel","Short"
0,0,"","","",4,"Gayatri"," अग्ने यं यज्ञमध्वरं विश्वतः परिभूरसि । स इद्देवेषु गच्छति ॥"," agne yaṃ yajñam adhvaraṃ viśvataḥ paribhūr asi | sa id deveṣu gacchati ||",3,"विश्वतः","viśvataḥ",0,"ववशव","vi","व","व","शव","heavy","udatta","vi",2,"श",false,"udatta","Sibilant","None",,"","",""
